latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
59.669,106.757,324.4,1.6,1.3,2021-07-07,0340,T,48,6.0NRT,298.9,29.2,D
59.662,106.697,349.5,1.6,1.3,2021-07-07,0340,T,93,6.0NRT,298.8,103.6,D
59.66,106.726,346.7,1.6,1.3,2021-07-07,0340,T,94,6.0NRT,298.2,92.1,D
59.657,106.754,347.2,1.6,1.3,2021-07-07,0340,T,94,6.0NRT,301.3,94.5,D
59.651,106.693,341.5,1.6,1.3,2021-07-07,0340,T,54,6.0NRT,302.3,68.2,D
59.639,106.69,342.2,1.6,1.3,2021-07-07,0340,T,64,6.0NRT,306.6,71.9,D
59.637,106.719,339.3,1.6,1.3,2021-07-07,0340,T,38,6.0NRT,306.8,60.1,D
59.626,106.716,348.5,1.6,1.3,2021-07-07,0340,T,95,6.0NRT,305.9,97.4,D
59.624,106.744,336.4,1.6,1.3,2021-07-07,0340,T,75,6.0NRT,295.7,55.2,D
59.616,106.707,325.4,1.6,1.3,2021-07-07,0340,T,39,6.0NRT,298.8,26.2,D
59.428,108.312,325.7,1.4,1.2,2021-07-07,0340,T,62,6.0NRT,299.3,25.5,D
58.892,112.674,322.7,1.1,1,2021-07-07,0340,T,76,6.0NRT,310.9,15.8,D
58.683,113.708,344,1,1,2021-07-07,0340,T,92,6.0NRT,305.2,44.2,D
58.681,113.725,342.8,1,1,2021-07-07,0340,T,91,6.0NRT,304.1,42.4,D
57.26,121.607,321.1,1.4,1.2,2021-07-07,0340,T,18,6.0NRT,305,15.4,D
59.081,109.428,317,1.3,1.1,2021-07-07,0340,T,68,6.0NRT,304,11.6,D
59.079,109.45,314,1.3,1.1,2021-07-07,0340,T,58,6.0NRT,300.9,8,D
57.911,117.929,331.7,1.1,1,2021-07-07,0340,T,84,6.0NRT,308,23.3,D
57.175,120.934,311.6,1.3,1.1,2021-07-07,0340,T,36,6.0NRT,300.3,5.7,D
57.568,116.986,339.9,1,1,2021-07-07,0340,T,90,6.0NRT,303.9,38.2,D
58.379,109.621,318.4,1.2,1.1,2021-07-07,0340,T,64,6.0NRT,298.3,13.2,D
57.428,116.401,333.6,1,1,2021-07-07,0340,T,86,6.0NRT,301.2,27.6,D
57.425,116.418,338.4,1,1,2021-07-07,0340,T,89,6.0NRT,303.4,35.3,D
56.312,122.155,317,1.5,1.2,2021-07-07,0340,T,71,6.0NRT,302.5,15.4,D
56.307,122.178,327.8,1.5,1.2,2021-07-07,0340,T,83,6.0NRT,302.7,36,D
58.455,107.603,313.8,1.4,1.2,2021-07-07,0340,T,59,6.0NRT,300.3,10.1,D
58.444,107.6,325.4,1.4,1.2,2021-07-07,0340,T,79,6.0NRT,300.5,28.7,D
58.452,107.596,323.3,1.4,1.2,2021-07-07,0340,T,76,6.0NRT,301.1,25,D
58.45,107.621,314.8,1.4,1.2,2021-07-07,0340,T,60,6.0NRT,300.4,10.5,D
58.42,107.587,312.8,1.4,1.2,2021-07-07,0340,T,55,6.0NRT,299.2,7.8,D
58.428,107.358,317.5,1.5,1.2,2021-07-07,0340,T,57,6.0NRT,302.6,11.7,D
58.426,107.383,320.4,1.5,1.2,2021-07-07,0340,T,73,6.0NRT,302.2,16.8,D
58.135,106.642,313.4,1.6,1.2,2021-07-07,0340,T,54,6.0NRT,299.9,9.4,D
58.097,106.551,316.2,1.6,1.2,2021-07-07,0340,T,67,6.0NRT,301.5,15.2,D
58.04,106.554,314.4,1.6,1.2,2021-07-07,0340,T,58,6.0NRT,301.1,11.7,D
57.986,106.807,326.3,1.5,1.2,2021-07-07,0340,T,80,6.0NRT,304.7,32.3,D
57.984,106.832,314,1.5,1.2,2021-07-07,0340,T,56,6.0NRT,300.9,9.9,D
55.51,122.896,314.4,1.7,1.3,2021-07-07,0340,T,52,6.0NRT,302.3,14.9,D
56.801,115.84,331.9,1,1,2021-07-07,0340,T,85,6.0NRT,303,22.9,D
56.797,115.803,318.1,1,1,2021-07-07,0340,T,27,6.0NRT,298.4,8.9,D
56.795,115.82,328.7,1,1,2021-07-07,0340,T,82,6.0NRT,306.2,20.6,D
56.788,115.809,319,1,1,2021-07-07,0340,T,52,6.0NRT,302,11.6,D
56.785,115.826,334.4,1,1,2021-07-07,0340,T,86,6.0NRT,304,30,D
57.875,105.889,335.9,1.7,1.3,2021-07-07,0340,T,88,6.0NRT,302.1,64.3,D
57.825,105.813,314.6,1.7,1.3,2021-07-07,0340,T,64,6.0NRT,299.3,12.3,D
54.508,125.02,307.3,2.3,1.5,2021-07-07,0340,T,54,6.0NRT,293.4,13,D
57.363,107.047,316.2,1.5,1.2,2021-07-07,0340,T,55,6.0NRT,300.5,12.9,D
52.971,122.527,312.1,2,1.4,2021-07-07,0340,T,41,6.0NRT,297.1,17.1,D
55.282,106.412,312.7,1.5,1.2,2021-07-07,0340,T,63,6.0NRT,297.8,11.9,D
55.279,106.406,315,1.5,1.2,2021-07-07,0340,T,63,6.0NRT,299,14.6,D
40.493,111.11,321.9,1.2,1.1,2021-07-07,0340,T,34,6.0NRT,307.3,8.4,D
40.695,109.879,332.6,1.1,1,2021-07-07,0340,T,63,6.0NRT,310.9,12.5,D
40.674,110.004,328.2,1.1,1,2021-07-07,0340,T,62,6.0NRT,309.3,6.3,D
33.014,-79.887,309.2,1.1,1.1,2021-07-07,0315,T,77,6.0NRT,291.3,8.4,N
34.292,-79.058,306,1,1,2021-07-07,0315,T,66,6.0NRT,293,6,N
37.809,-78.356,311.4,1,1,2021-07-07,0315,T,82,6.0NRT,293.2,9.2,N
37.807,-78.367,307,1,1,2021-07-07,0315,T,69,6.0NRT,293.3,6.2,N
37.456,-92.105,304.2,4.6,2,2021-07-07,0315,T,59,6.0NRT,290.8,55,N
37.456,-92.11,303.8,4.6,2,2021-07-07,0315,T,57,6.0NRT,290.9,50.6,N
42.802,-80.106,303.7,1,1,2021-07-07,0315,T,56,6.0NRT,290.6,5,N
65.303,144.372,310,3.3,1.7,2021-07-07,0335,T,50,6.0NRT,293.7,37.7,D
65.412,143.31,314.6,3.1,1.7,2021-07-07,0335,T,34,6.0NRT,296.4,39.5,D
65.412,143.308,314.7,3.1,1.7,2021-07-07,0335,T,14,6.0NRT,296.6,38.6,D
65.119,139.707,324.9,2.6,1.5,2021-07-07,0335,T,78,6.0NRT,294.8,69.3,D
65.105,139.75,309.6,2.6,1.5,2021-07-07,0335,T,44,6.0NRT,292.6,14.9,D
64.938,139.938,315.2,2.7,1.6,2021-07-07,0335,T,44,6.0NRT,297.1,32,D
64.924,139.981,315.1,2.7,1.6,2021-07-07,0335,T,51,6.0NRT,297,33,D
64.229,141.946,329.4,3.3,1.7,2021-07-07,0335,T,57,6.0NRT,292.3,123.2,D
64.232,141.947,334.4,3.3,1.7,2021-07-07,0335,T,79,6.0NRT,292.3,165.3,D
64.24,141.869,317.3,3.2,1.7,2021-07-07,0335,T,71,6.0NRT,288.6,57.3,D
64.225,141.744,308.6,3.2,1.7,2021-07-07,0335,T,18,6.0NRT,289.7,21.3,D
64.206,141.796,316.6,3.2,1.7,2021-07-07,0335,T,74,6.0NRT,290.5,55.5,D
64.209,141.795,318.7,3.2,1.7,2021-07-07,0335,T,66,6.0NRT,290.9,63.2,D
64.534,140.288,313.2,2.8,1.6,2021-07-07,0335,T,62,6.0NRT,291.2,38.6,D
65.937,135.585,306.7,1.8,1.3,2021-07-07,0335,T,0,6.0NRT,273.8,17.6,D
64.479,140.178,316,2.8,1.6,2021-07-07,0335,T,63,6.0NRT,291.6,42.8,D
64.478,140.17,310.6,2.8,1.6,2021-07-07,0335,T,51,6.0NRT,292.1,25.8,D
64.576,139.253,314.6,2.7,1.6,2021-07-07,0335,T,44,6.0NRT,295.2,31.4,D
63.884,139.226,306.5,2.9,1.6,2021-07-07,0335,T,8,6.0NRT,287.1,17.9,D
64.713,136.285,327,2.2,1.4,2021-07-07,0335,T,73,6.0NRT,293.8,56.3,D
64.714,136.282,325.9,2.2,1.4,2021-07-07,0335,T,76,6.0NRT,293.1,52.9,D
64.734,136.051,322.7,2.1,1.4,2021-07-07,0335,T,60,6.0NRT,296.3,36.5,D
64.724,136.086,323.6,2.1,1.4,2021-07-07,0335,T,63,6.0NRT,299.7,38.6,D
65.685,125.767,372.9,1.1,1,2021-07-07,0335,T,100,6.0NRT,304.6,137.8,D
65.681,125.788,389.1,1.1,1,2021-07-07,0335,T,100,6.0NRT,308.9,216.6,D
65.677,125.757,343.8,1.1,1,2021-07-07,0335,T,93,6.0NRT,300.9,49.4,D
65.673,125.779,354.5,1.1,1,2021-07-07,0335,T,97,6.0NRT,303.4,75.5,D
65.664,125.77,321.6,1.1,1,2021-07-07,0335,T,78,6.0NRT,299.7,14.6,D
65.693,123.936,332.2,1,1,2021-07-07,0335,T,81,6.0NRT,299.4,28.1,D
64.222,129.627,317.5,1.5,1.2,2021-07-07,0335,T,71,6.0NRT,289.6,21.5,D
64.215,129.655,313.2,1.5,1.2,2021-07-07,0335,T,30,6.0NRT,289.1,14.9,D
64.212,129.615,345.5,1.5,1.2,2021-07-07,0335,T,93,6.0NRT,292.1,87.5,D
65.914,118.782,321.2,1,1,2021-07-07,0335,T,57,6.0NRT,299.7,11.7,D
65.902,118.742,324.3,1,1,2021-07-07,0335,T,79,6.0NRT,300.3,15.7,D
64.202,128.046,324.2,1.3,1.1,2021-07-07,0335,T,38,6.0NRT,299.3,21.5,D
63.082,132.033,328.5,1.9,1.4,2021-07-07,0335,T,71,6.0NRT,294.3,54.2,D
63.074,132.066,320.3,1.9,1.4,2021-07-07,0335,T,30,6.0NRT,291.6,32.7,D
65.259,119.055,333.9,1,1,2021-07-07,0335,T,67,6.0NRT,298.5,24,D
65.244,119.158,441.7,1,1,2021-07-07,0335,T,100,6.0NRT,309.9,605,D
65.241,119.179,474.9,1,1,2021-07-07,0335,T,100,6.0NRT,318.2,1088.7,D
65.235,119.22,321,1,1,2021-07-07,0335,T,32,6.0NRT,295.5,10,D
65.238,119.131,343.8,1,1,2021-07-07,0335,T,60,6.0NRT,297.7,37,D
65.235,119.151,414.3,1,1,2021-07-07,0335,T,100,6.0NRT,314.6,339.8,D
65.232,119.172,385.8,1,1,2021-07-07,0335,T,100,6.0NRT,305.9,166.9,D
65.247,119,331.6,1,1,2021-07-07,0335,T,54,6.0NRT,300,21.3,D
65.227,119.144,356.7,1,1,2021-07-07,0335,T,90,6.0NRT,301.3,64.9,D
65.242,118.972,337.3,1,1,2021-07-07,0335,T,87,6.0NRT,300.4,30.3,D
65.233,118.966,324.9,1,1,2021-07-07,0335,T,74,6.0NRT,299.6,15,D
65.206,118.96,314.9,1,1,2021-07-07,0335,T,37,6.0NRT,297,6.6,D
65.185,119.104,326.9,1,1,2021-07-07,0335,T,54,6.0NRT,296,17.7,D
65.194,118.974,337.3,1,1,2021-07-07,0335,T,88,6.0NRT,298.8,30.9,D
65.191,118.994,325.6,1,1,2021-07-07,0335,T,40,6.0NRT,298.9,15.2,D
63.332,128.352,325.2,1.5,1.2,2021-07-07,0335,T,60,6.0NRT,295.1,26.9,D
63.297,128.346,370.8,1.5,1.2,2021-07-07,0335,T,87,6.0NRT,303.2,188.4,D
63.291,128.372,422.9,1.5,1.2,2021-07-07,0335,T,94,6.0NRT,313.3,720.1,D
63.285,128.398,326.5,1.5,1.2,2021-07-07,0335,T,56,6.0NRT,294.4,30.9,D
63.289,128.363,410.5,1.5,1.2,2021-07-07,0335,T,87,6.0NRT,307.8,547.3,D
63.283,128.389,353.1,1.5,1.2,2021-07-07,0335,T,73,6.0NRT,298.8,109.1,D
63.274,128.378,339,1.5,1.2,2021-07-07,0335,T,68,6.0NRT,294.8,62.6,D
63.918,125.306,321.8,1.2,1.1,2021-07-07,0335,T,57,6.0NRT,298.7,16.3,D
63.313,127.488,316.9,1.4,1.2,2021-07-07,0335,T,52,6.0NRT,292.4,15.5,D
62.996,127.656,325.5,1.4,1.2,2021-07-07,0335,T,61,6.0NRT,296.3,27.6,D
62.993,127.62,342.7,1.4,1.2,2021-07-07,0335,T,92,6.0NRT,297.3,66.9,D
62.952,127.64,339.2,1.4,1.2,2021-07-07,0335,T,90,6.0NRT,299.9,54.3,D
62.946,127.665,335.1,1.4,1.2,2021-07-07,0335,T,87,6.0NRT,297.2,44.7,D
62.877,128.002,313.6,1.5,1.2,2021-07-07,0335,T,44,6.0NRT,292.1,10.8,D
62.949,127.631,335,1.4,1.2,2021-07-07,0335,T,84,6.0NRT,300.8,41.2,D
62.943,127.656,344.2,1.4,1.2,2021-07-07,0335,T,93,6.0NRT,299.8,67.6,D
62.937,127.682,325.7,1.4,1.2,2021-07-07,0335,T,43,6.0NRT,295.3,20.4,D
62.934,127.646,376.4,1.4,1.2,2021-07-07,0335,T,100,6.0NRT,304.3,217.9,D
62.928,127.671,330.7,1.4,1.2,2021-07-07,0335,T,74,6.0NRT,297.5,30.4,D
62.975,127.406,323.7,1.4,1.2,2021-07-07,0335,T,48,6.0NRT,297.6,22.6,D
62.924,127.636,340.5,1.4,1.2,2021-07-07,0335,T,91,6.0NRT,298.7,56.6,D
62.92,127.6,336.4,1.4,1.2,2021-07-07,0335,T,81,6.0NRT,299.6,47.5,D
62.85,127.908,317.6,1.5,1.2,2021-07-07,0335,T,43,6.0NRT,294,15.1,D
62.916,127.564,329.9,1.4,1.2,2021-07-07,0335,T,74,6.0NRT,299,34.3,D
62.845,127.772,325.5,1.5,1.2,2021-07-07,0335,T,47,6.0NRT,301,24.1,D
62.73,128.097,315,1.5,1.2,2021-07-07,0335,T,0,6.0NRT,290.4,13.1,D
62.821,127.644,331.6,1.4,1.2,2021-07-07,0335,T,70,6.0NRT,303.1,36.2,D
62.815,127.669,333.9,1.5,1.2,2021-07-07,0335,T,76,6.0NRT,304.2,40.5,D
64.015,121.506,317.3,1,1,2021-07-07,0335,T,51,6.0NRT,299.1,10.4,D
62.806,127.659,325.9,1.5,1.2,2021-07-07,0335,T,18,6.0NRT,301.7,24.7,D
62.8,127.684,330.2,1.5,1.2,2021-07-07,0335,T,55,6.0NRT,303.3,33.5,D
62.784,127.7,321,1.5,1.2,2021-07-07,0335,T,71,6.0NRT,298.2,18.6,D
62.738,127.745,331.1,1.5,1.2,2021-07-07,0335,T,74,6.0NRT,297.1,43,D
62.732,127.771,315.2,1.5,1.2,2021-07-07,0335,T,41,6.0NRT,294.6,13.1,D
62.735,127.737,321.3,1.5,1.2,2021-07-07,0335,T,69,6.0NRT,297.1,21,D
62.708,127.644,336.6,1.5,1.2,2021-07-07,0335,T,87,6.0NRT,302.5,48.9,D
62.702,127.67,345.6,1.5,1.2,2021-07-07,0335,T,93,6.0NRT,302.3,74,D
62.696,127.696,344.7,1.5,1.2,2021-07-07,0335,T,93,6.0NRT,301,73.9,D
62.377,129.053,320.1,1.7,1.3,2021-07-07,0335,T,76,6.0NRT,298,27.2,D
62.37,129.081,313.2,1.7,1.3,2021-07-07,0335,T,38,6.0NRT,293.6,14.6,D
62.704,127.608,321.6,1.5,1.2,2021-07-07,0335,T,33,6.0NRT,301.1,18.8,D
62.687,127.685,345.8,1.5,1.2,2021-07-07,0335,T,93,6.0NRT,302.6,77.2,D
62.681,127.711,328.9,1.5,1.2,2021-07-07,0335,T,69,6.0NRT,300,30.8,D
62.374,129.013,325.4,1.6,1.3,2021-07-07,0335,T,58,6.0NRT,298.9,36.3,D
62.367,129.041,359.5,1.7,1.3,2021-07-07,0335,T,94,6.0NRT,304.8,164.6,D
62.36,129.07,334.1,1.7,1.3,2021-07-07,0335,T,71,6.0NRT,300.2,57.7,D
62.581,127.367,328.1,1.4,1.2,2021-07-07,0335,T,77,6.0NRT,295.6,37,D
62.577,127.332,312.3,1.4,1.2,2021-07-07,0335,T,40,6.0NRT,293.6,10.1,D
63.586,122.252,325.3,1.1,1,2021-07-07,0335,T,74,6.0NRT,301.6,17.1,D
63.582,122.271,314.2,1.1,1,2021-07-07,0335,T,49,6.0NRT,299.1,6.2,D
64.644,114.79,324.6,1.1,1.1,2021-07-07,0335,T,78,6.0NRT,302.8,15.6,D
64.642,114.813,315.8,1.1,1.1,2021-07-07,0335,T,57,6.0NRT,301.4,5.5,D
63.741,121.119,323.1,1,1,2021-07-07,0335,T,0,6.0NRT,299.5,14.6,D
63.728,121.145,332.3,1,1,2021-07-07,0335,T,74,6.0NRT,302.7,26.2,D
63.725,121.165,315.6,1,1,2021-07-07,0335,T,30,6.0NRT,303.4,7.4,D
63.539,122.25,336,1.1,1,2021-07-07,0335,T,87,6.0NRT,300.4,31,D
63.536,122.27,342.8,1.1,1,2021-07-07,0335,T,91,6.0NRT,300.7,43.6,D
63.723,121.119,334.7,1,1,2021-07-07,0335,T,0,6.0NRT,301.6,29.4,D
63.53,122.242,328.9,1.1,1,2021-07-07,0335,T,46,6.0NRT,300.7,19.2,D
63.527,122.262,380.3,1.1,1,2021-07-07,0335,T,100,6.0NRT,303.5,158.1,D
63.553,122.055,316.7,1,1,2021-07-07,0335,T,51,6.0NRT,300.3,8,D
63.55,122.075,316.6,1.1,1,2021-07-07,0335,T,51,6.0NRT,301.3,7.1,D
63.539,122.135,323.3,1.1,1,2021-07-07,0335,T,76,6.0NRT,301.1,13.1,D
63.518,122.254,334.2,1.1,1,2021-07-07,0335,T,86,6.0NRT,300.4,27.8,D
63.531,122.127,315.9,1.1,1,2021-07-07,0335,T,38,6.0NRT,300.3,5.1,D
63.524,122.167,325,1.1,1,2021-07-07,0335,T,63,6.0NRT,300.1,13.8,D
63.513,122.227,329.7,1.1,1,2021-07-07,0335,T,83,6.0NRT,299.8,21.5,D
62.253,127.915,328.7,1.5,1.2,2021-07-07,0335,T,32,6.0NRT,295.6,34.9,D
62.244,127.904,340.4,1.5,1.2,2021-07-07,0335,T,79,6.0NRT,300.1,64.5,D
62.237,127.931,344.4,1.5,1.2,2021-07-07,0335,T,81,6.0NRT,297.8,80.5,D
62.252,127.814,333.3,1.5,1.2,2021-07-07,0335,T,53,6.0NRT,298,44.2,D
62.234,127.893,347,1.5,1.2,2021-07-07,0335,T,94,6.0NRT,299.6,90.7,D
62.227,127.92,330.7,1.5,1.2,2021-07-07,0335,T,55,6.0NRT,296.4,40.9,D
62.47,126.804,335.5,1.4,1.2,2021-07-07,0335,T,61,6.0NRT,299.2,43.6,D
62.236,127.83,334.3,1.5,1.2,2021-07-07,0335,T,32,6.0NRT,296.3,46.6,D
62.455,126.819,329.6,1.4,1.2,2021-07-07,0335,T,47,6.0NRT,292.7,28.6,D
62.282,127.582,342.2,1.5,1.2,2021-07-07,0335,T,89,6.0NRT,302.3,66.1,D
62.276,127.608,333,1.5,1.2,2021-07-07,0335,T,64,6.0NRT,302.2,39.5,D
62.446,126.809,331.6,1.4,1.2,2021-07-07,0335,T,43,6.0NRT,289.8,29.8,D
62.272,127.571,350.5,1.5,1.2,2021-07-07,0335,T,96,6.0NRT,304.3,96.2,D
62.262,127.561,331.8,1.5,1.2,2021-07-07,0335,T,71,6.0NRT,302.3,38.4,D
62.256,127.587,341.7,1.5,1.2,2021-07-07,0335,T,91,6.0NRT,305.1,65.1,D
62.271,127.563,337.7,1.5,1.2,2021-07-07,0335,T,89,6.0NRT,303.4,54.3,D
62.261,127.553,318.1,1.5,1.2,2021-07-07,0335,T,35,6.0NRT,301.2,13.8,D
62.255,127.579,342.1,1.5,1.2,2021-07-07,0335,T,92,6.0NRT,304.2,69.2,D
62.185,127.668,339.5,1.5,1.2,2021-07-07,0335,T,85,6.0NRT,298.4,67.1,D
62.181,127.631,337.4,1.5,1.2,2021-07-07,0335,T,63,6.0NRT,302.3,53.5,D
62.175,127.658,371.1,1.5,1.2,2021-07-07,0335,T,100,6.0NRT,303.7,206.2,D
62.184,127.568,361.7,1.5,1.2,2021-07-07,0335,T,100,6.0NRT,302.8,152,D
62.174,127.558,325.4,1.5,1.2,2021-07-07,0335,T,67,6.0NRT,300.5,28.2,D
62.164,127.548,333.7,1.5,1.2,2021-07-07,0335,T,85,6.0NRT,300.7,47.1,D
62.089,127.866,312.9,1.6,1.2,2021-07-07,0335,T,0,6.0NRT,287.6,14.4,D
62.172,127.551,324.8,1.5,1.2,2021-07-07,0335,T,56,6.0NRT,300.1,25.9,D
62.163,127.541,326.9,1.5,1.2,2021-07-07,0335,T,23,6.0NRT,300,29,D
62.089,127.86,327,1.6,1.2,2021-07-07,0335,T,0,6.0NRT,287.8,38.4,D
64.377,114.211,324.9,1.1,1.1,2021-07-07,0335,T,45,6.0NRT,302.6,15.3,D
62.131,127.572,332.3,1.5,1.2,2021-07-07,0335,T,56,6.0NRT,300.2,42.4,D
62.072,127.774,339.8,1.6,1.2,2021-07-07,0335,T,83,6.0NRT,298.8,67.8,D
62.065,127.801,329.2,1.6,1.2,2021-07-07,0335,T,70,6.0NRT,293.5,39.9,D
62.105,127.578,320,1.5,1.2,2021-07-07,0335,T,26,6.0NRT,294.2,20.4,D
62.062,127.764,351.4,1.6,1.2,2021-07-07,0335,T,96,6.0NRT,300.7,108,D
62.055,127.791,367.3,1.6,1.2,2021-07-07,0335,T,94,6.0NRT,301.3,189.2,D
62.045,127.78,362.5,1.6,1.2,2021-07-07,0335,T,94,6.0NRT,302.2,159.3,D
62.039,127.807,414.7,1.6,1.2,2021-07-07,0335,T,75,6.0NRT,305.8,659,D
62.029,127.796,333.6,1.6,1.2,2021-07-07,0335,T,75,6.0NRT,298.1,47,D
62.05,127.652,334.7,1.5,1.2,2021-07-07,0335,T,86,6.0NRT,300.2,49.7,D
62.019,127.786,330.3,1.6,1.2,2021-07-07,0335,T,73,6.0NRT,297.9,37.8,D
61.636,129.351,323.9,1.8,1.3,2021-07-07,0335,T,56,6.0NRT,301.8,29.1,D
62.034,127.669,329.8,1.5,1.2,2021-07-07,0335,T,60,6.0NRT,299.8,36.1,D
62.015,127.748,351.2,1.6,1.2,2021-07-07,0335,T,96,6.0NRT,303.2,104.7,D
62.019,127.779,327.9,1.6,1.2,2021-07-07,0335,T,65,6.0NRT,298.8,33.4,D
61.642,129.35,327.8,1.8,1.3,2021-07-07,0335,T,51,6.0NRT,302.5,37,D
62.015,127.742,349.9,1.6,1.2,2021-07-07,0335,T,95,6.0NRT,304,101.9,D
62.009,127.768,327.3,1.6,1.2,2021-07-07,0335,T,52,6.0NRT,299.6,32,D
62.018,127.678,328.2,1.5,1.2,2021-07-07,0335,T,70,6.0NRT,301.3,35.7,D
62.012,127.704,336.1,1.6,1.2,2021-07-07,0335,T,80,6.0NRT,304.6,55.1,D
62.005,127.731,338.6,1.6,1.2,2021-07-07,0335,T,90,6.0NRT,304.1,63.6,D
61.999,127.758,327.2,1.6,1.2,2021-07-07,0335,T,73,6.0NRT,300.9,33.7,D
62.002,127.694,328.7,1.6,1.2,2021-07-07,0335,T,83,6.0NRT,300.9,38.2,D
61.995,127.721,344.8,1.6,1.2,2021-07-07,0335,T,93,6.0NRT,303,86.9,D
61.989,127.747,318.4,1.6,1.2,2021-07-07,0335,T,73,6.0NRT,300.3,18.9,D
63.904,115.446,320.7,1.1,1,2021-07-07,0335,T,63,6.0NRT,301.3,12.1,D
63.901,115.467,317.4,1.1,1,2021-07-07,0335,T,27,6.0NRT,302.3,8.2,D
61.564,128.208,316.3,1.7,1.3,2021-07-07,0335,T,68,6.0NRT,295.8,18.2,D
63.836,115.397,341.2,1.1,1,2021-07-07,0335,T,90,6.0NRT,302.8,40.8,D
63.833,115.419,320,1.1,1,2021-07-07,0335,T,62,6.0NRT,300.7,10.2,D
62.452,124.062,324.7,1.2,1.1,2021-07-07,0335,T,50,6.0NRT,300.5,19.3,D
62.452,124.01,325.1,1.2,1.1,2021-07-07,0335,T,51,6.0NRT,298.8,18.9,D
62.443,124.053,330.6,1.2,1.1,2021-07-07,0335,T,66,6.0NRT,300.3,26.8,D
63.55,117.435,446,1,1,2021-07-07,0335,T,75,6.0NRT,313.1,659.7,D
63.547,117.455,359,1,1,2021-07-07,0335,T,74,6.0NRT,300.1,73,D
62.26,124.899,323.3,1.3,1.1,2021-07-07,0335,T,77,6.0NRT,300.6,21.3,D
63.549,117.371,328.5,1,1,2021-07-07,0335,T,0,6.0NRT,303.8,16.1,D
63.547,117.39,327.9,1,1,2021-07-07,0335,T,53,6.0NRT,303.2,13.9,D
63.539,117.449,359.3,1,1,2021-07-07,0335,T,93,6.0NRT,300,73.1,D
62.438,123.972,353.1,1.2,1.1,2021-07-07,0335,T,97,6.0NRT,301.5,78.4,D
62.434,123.994,367.8,1.2,1.1,2021-07-07,0335,T,100,6.0NRT,305,129,D
63.532,117.437,376.1,1,1,2021-07-07,0335,T,100,6.0NRT,307.3,128.2,D
62.437,123.965,317.8,1.2,1.1,2021-07-07,0335,T,45,6.0NRT,299.9,11.8,D
62.433,123.986,370.7,1.2,1.1,2021-07-07,0335,T,100,6.0NRT,306,144.4,D
63.539,117.314,348.2,1,1,2021-07-07,0335,T,89,6.0NRT,304.5,50,D
63.537,117.333,330.6,1,1,2021-07-07,0335,T,81,6.0NRT,304.4,20.3,D
63.523,117.431,376.3,1,1,2021-07-07,0335,T,100,6.0NRT,301.9,129.6,D
62.424,123.978,337.3,1.2,1.1,2021-07-07,0335,T,88,6.0NRT,301.3,41,D
62.42,123.999,328.3,1.2,1.1,2021-07-07,0335,T,53,6.0NRT,302.4,24.3,D
62.416,124.021,328.4,1.2,1.1,2021-07-07,0335,T,58,6.0NRT,303.1,25.2,D
62.411,124.042,331.2,1.2,1.1,2021-07-07,0335,T,79,6.0NRT,300.3,30,D
63.531,117.308,372.2,1,1,2021-07-07,0335,T,100,6.0NRT,307.9,115.6,D
63.528,117.327,341.4,1,1,2021-07-07,0335,T,90,6.0NRT,305.2,35.8,D
63.517,117.406,318.2,1,1,2021-07-07,0335,T,41,6.0NRT,299.9,3.8,D
63.511,117.445,422.6,1,1,2021-07-07,0335,T,94,6.0NRT,317.1,411.2,D
63.509,117.465,415.8,1,1,2021-07-07,0335,T,94,6.0NRT,313.5,355.4,D
63.519,117.322,334.8,1,1,2021-07-07,0335,T,86,6.0NRT,304.7,25.5,D
63.503,117.439,344.5,1,1,2021-07-07,0335,T,85,6.0NRT,304.6,40.1,D
63.5,117.459,328.8,1,1,2021-07-07,0335,T,51,6.0NRT,302,17.8,D
63.51,117.316,343.2,1,1,2021-07-07,0335,T,91,6.0NRT,304.6,38.9,D
63.508,117.335,326.1,1,1,2021-07-07,0335,T,65,6.0NRT,305.8,13,D
63.494,117.433,334.6,1,1,2021-07-07,0335,T,61,6.0NRT,303.7,24.8,D
63.499,117.329,345.6,1,1,2021-07-07,0335,T,93,6.0NRT,305.6,44.1,D
63.496,117.349,340.7,1,1,2021-07-07,0335,T,90,6.0NRT,306.2,33.9,D
63.493,117.368,328.6,1,1,2021-07-07,0335,T,70,6.0NRT,305.5,16.1,D
63.491,117.388,352,1,1,2021-07-07,0335,T,96,6.0NRT,306.5,56.2,D
63.488,117.408,343.9,1,1,2021-07-07,0335,T,92,6.0NRT,304.4,41.4,D
63.485,117.427,320,1,1,2021-07-07,0335,T,30,6.0NRT,301.6,9.4,D
62.116,125.273,372.9,1.3,1.1,2021-07-07,0335,T,94,6.0NRT,297.9,176.7,D
63.488,117.343,322.2,1,1,2021-07-07,0335,T,53,6.0NRT,302.1,10.7,D
63.485,117.362,345.5,1,1,2021-07-07,0335,T,93,6.0NRT,303.4,45.4,D
62.314,124.259,313.6,1.2,1.1,2021-07-07,0335,T,56,6.0NRT,298,7.6,D
62.106,125.264,328,1.3,1.1,2021-07-07,0335,T,48,6.0NRT,301.1,26.2,D
62.372,123.799,316.6,1.2,1.1,2021-07-07,0335,T,24,6.0NRT,301.1,10.2,D
62.363,123.79,329.4,1.2,1.1,2021-07-07,0335,T,82,6.0NRT,300.3,27.3,D
